PredSIT,X,Y
1.7256131,-222457.6023330037,720264.8243369292
1.71446,-197567.07056206802,720264.2021278548
1.7084411,-172676.59946371007,720263.6536188998
1.6854873,-147786.1814006599,720263.1788263775
1.7148142,-122895.80873302632,720262.7777644487
1.7284911,-98005.47381864996,720262.4504450036
1.7441714,-73115.1690135145,720262.1968778092
1.7373642,-48224.88667209719,720262.0170703558
1.7327106,-23334.619147775597,720261.9110280129
1.7056327,1555.6412068120906,720261.8787539634
1.6669756,26445.902039386106,720261.9202491583
1.5964085,51336.17099764081,720262.0355123617
1.4885818,76226.45572886636,720262.2245401065
1.454579,101116.76387956794,720262.4873267686
1.430744,126007.10309510362,720262.8238646047
1.4355266,150897.48101928039,720263.2341435783
1.4242489,175787.90529398594,720263.7181514653
1.461143,200678.3835588088,720264.2758738657
1.4802234,225568.92345067376,720264.9072942222
1.4759725,250459.53260343545,720265.6123937313
1.4659201,275350.2186475153,720266.3911514111
1.482241,300240.9892095186,720267.2435440792
1.475635,325131.85191184946,720268.1695463476
1.4766108,350022.8143723876,720269.169130736
1.4727553,374913.8842039906,720270.2422674184
1.4760933,399805.0690142247,720271.3889244604
1.5102004,424696.37640493934,720272.6090677186
1.5266188,449587.81397188205,720273.9026608359
1.5143855,474479.38930437044,720275.2696653241
1.5008355,499371.109984781,720276.7100403549
1.495044,524262.98358838,720278.2237430869
1.4859538,549155.0176827116,720279.8107283169
1.4992899,574047.2198274118,720281.4709487596
1.5051178,598939.597573733,720283.2043549058
2.0665174,-620718.7755590142,695391.7109646098
2.0403984,-595826.309834802,695389.975185788
2.0210729,-570934.0263640066,695388.3100400852
1.9760607,-546041.9176008536,695386.7155771569
1.9585671,-521149.97599089815,695385.1918445724
1.9506829,-496258.19397129584,695383.7388876787
1.9037709,-471366.5639713979,695382.3567498851
1.9032037,-446475.07841287024,695381.0454723116
1.8628352,-421583.72971024906,695379.8050940282
1.8337615,-396692.51027125545,695378.6356519668
1.7994148,-371801.41249719384,695377.5371809452
1.7636943,-346910.4287833472,695376.5097137055
1.7600161,-322019.5515193002,695375.5532808084
1.7126082,-297128.77308935666,695374.6679106945
1.7223326,-272238.08587294363,695373.8536297479
1.729404,-247347.48224492566,695373.1104621514
1.7230881,-222456.95457604315,695372.4384300095
1.6963297,-197566.49523328827,695371.8375533862
1.6825215,-172676.09658021916,695371.3078500738
1.6780052,-147785.7509774158,695370.8493358425
1.6909643,-122895.45078282362,695370.4620243338
